,Unnamed: 0,artist,date,position,streams,track_name,url
81,81,DNCE,2017-01-01,82,58905,Cake By The Ocean,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
82,82,Emmanuel,2017-01-01,83,57826,"La Chica De Humo - En Vivo Desde Auditorio Nacional, México/ 2007",https://open.spotify.com/track/05PIJWWaYGCF4cMk5sHQPR
83,83,Shawn Mendes,2017-01-01,84,57290,Treat You Better,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
84,84,Banda Sinaloense MS de Sergio Lizárraga,2017-01-01,85,57172,Mi Razón De Ser,https://open.spotify.com/track/5JaMGjY9Ltvo9CFQfmUdYW
85,85,Kungs,2017-01-01,86,57067,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
86,86,La Adictiva Banda San José de Mesillas,2017-01-01,87,56695,Te Dirán,https://open.spotify.com/track/1PB6yA6o4CuJZUcVQ8UWh8
87,87,Paulina Rubio,2017-01-01,88,56222,Me Quema,https://open.spotify.com/track/0VjbN2rfs40mHQ5mZN9UCE
88,88,Morat,2017-01-01,89,56093,Cómo Te Atreves,https://open.spotify.com/track/2z0EshEO4XptiepEb9j3Og
89,89,Ulices Chaidez,2017-01-01,90,55323,¿Por Que Me Enamoré?,https://open.spotify.com/track/18J1Ke20aBiyK0nv9gnjez
90,90,Alan Walker,2017-01-01,91,54603,Faded,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
91,91,León Larregui,2017-01-01,92,54330,Brillas,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
92,92,Gerardo Ortiz,2017-01-01,93,54013,Regresa Hermosa,https://open.spotify.com/track/6SRg6MfhnXxXwxtufnCGuV
93,93,Bacilos,2017-01-01,94,53775,Caraluna,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
94,94,J Balvin,2017-01-01,95,53074,Ginza,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw
95,95,Alta Consigna,2017-01-01,96,52590,Te Deseo Lo Mejor,https://open.spotify.com/track/7ETBp75Sc6ZT6XHVN783aq
96,96,Banda Los Recoditos,2017-01-01,97,52443,Me Está Gustando,https://open.spotify.com/track/1PPswVdqYYvfBIk5MdB4Lo
97,97,Jonas Blue,2017-01-01,98,52112,Perfect Strangers,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
98,98,Juan Magán,2017-01-01,99,52043,Baila Conmigo,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ
99,99,Calibre 50,2017-01-01,100,51848,Amor Del Bueno,https://open.spotify.com/track/6CmFzaTvg7lRSAWwHmBDfj
100,100,Marc Anthony,2017-01-01,101,51730,Vivir Mi Vida,https://open.spotify.com/track/3QHMxEOAGD51PDlbFPHLyJ
101,101,Major Lazer,2017-01-01,102,51152,Light It Up (feat. Nyla & Fuse ODG) - Remix,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
102,102,Justin Bieber,2017-01-01,103,50895,Sorry,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
103,103,Nevada,2017-01-01,104,50354,The Mack,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
104,104,Sebastian Yatra,2017-01-01,105,49510,Traicionera - Remix,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We
105,105,Fifth Harmony,2017-01-01,106,49310,Work from Home (feat. Ty Dolla $ign),https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
106,106,Alejandro Sanz,2017-01-01,107,49102,Deja Que Te Bese,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga
107,107,Crecer German,2017-01-01,108,49057,Quién Te Entiende,https://open.spotify.com/track/0VYFakqQG8p6yHrqq9TAoY
108,108,The Chainsmokers,2017-01-01,109,48773,Setting Fires,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
109,109,Reik,2017-01-01,110,48426,Ya Me Enteré,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
110,110,La Arrolladora Banda El Limón De Rene Camacho,2017-01-01,111,48197,Me Va A Pesar,https://open.spotify.com/track/2MN641SexYaEM1neDbHrWe
111,111,Alok,2017-01-01,112,48122,Hear Me Now,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
112,112,Joan Sebastian,2017-01-01,113,47876,Tatuajes,https://open.spotify.com/track/7if2mDYRGkYTUMzlNgiNqv
113,113,Enrique Iglesias,2017-01-01,114,47245,Bailando - Spanish Version,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E
114,114,Justin Bieber,2017-01-01,115,46085,Sorry - Latino Remix,https://open.spotify.com/track/0XXLwO7YHHTAK3OJkWQ37b
115,115,Farruko,2017-01-01,116,46083,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
116,116,Los Plebes del Rancho de Ariel Camacho,2017-01-01,117,45930,Qué Caro Estoy Pagando,https://open.spotify.com/track/1JU9KfQidaLyx80ixZr66t
117,117,Julión Álvarez y su Norteño Banda,2017-01-01,118,45427,Pongámonos De Acuerdo,https://open.spotify.com/track/3FhuPkzBM6VMLvc6rcer8v
118,118,Enrique Iglesias,2017-01-01,119,45268,Cuando Me Enamoro,https://open.spotify.com/track/79gkHjNTSyGPXEyGkNQ8zH
119,119,Rihanna,2017-01-01,120,45252,Work,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
120,120,Major Lazer,2017-01-01,121,44993,Lean On (feat. MØ & DJ Snake),https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
121,121,Yandel,2017-01-01,122,44793,Encantadora,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb
122,122,Alta Consigna,2017-01-01,123,44392,Culpable Tu,https://open.spotify.com/track/4eOUnn9bKgUVx6fsbFhuZO
123,123,Milky Chance,2017-01-01,124,44201,Cocoon,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs
124,124,De La Ghetto,2017-01-01,125,44007,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma
125,125,Maná,2017-01-01,126,43363,De Pies A Cabeza,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7
126,126,Banda Sinaloense MS de Sergio Lizárraga,2017-01-01,127,43322,Mi Olvido,https://open.spotify.com/track/0sfs8U4743dBlUKKxN7pye
127,127,Cristian Castro,2017-01-01,128,43070,No Podrás,https://open.spotify.com/track/7q5wl8tkCmzcyoDc6BVTLX
128,128,Maluma,2017-01-01,129,42882,El Perdedor - The Remix,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa
129,129,Sak Noel & Salvi,2017-01-01,130,42742,Trumpets,https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv
130,130,Julión Álvarez y su Norteño Banda,2017-01-01,131,42509,El Amor De Su Vida,https://open.spotify.com/track/1lROXJjQxzq35Zswlk96sO
131,131,Ariel Camacho y Los Plebes Del Rancho,2017-01-01,132,41455,Hablemos,https://open.spotify.com/track/049wfFS3kAsdmGOH8ktYJ3
132,132,The Chainsmokers,2017-01-01,133,41223,All We Know,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
133,133,Mon Laferte,2017-01-01,134,41050,Tu Falta De Querer,https://open.spotify.com/track/4skuEIloXWuxxgekKupkEH
134,134,Robin Schulz,2017-01-01,135,40585,Sugar (feat. Francesco Yates),https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
135,135,Niall Horan,2017-01-01,136,40279,This Town,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
136,136,Luis Enrique,2017-01-01,137,40230,Yo No Sé Mañana (salsa),https://open.spotify.com/track/1nZziTuPRwCfJe1XvVC760
137,137,Lukas Graham,2017-01-01,138,40019,7 Years,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
138,138,Timbiriche,2017-01-01,139,39807,Con Todos Menos Conmigo,https://open.spotify.com/track/4d7N2lqEJMbQwVy1LCqhXv
139,139,Ed Sheeran,2017-01-01,140,39412,Thinking out Loud,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
140,140,Cali Y El Dandee,2017-01-01,141,39316,Por Fin Te Encontré,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
141,141,Ricky Martin,2017-01-01,142,39256,La Mordidita,https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm
142,142,Coldplay,2017-01-01,143,39215,Adventure of a Lifetime,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
143,143,Don Omar,2017-01-01,144,38906,Te Quiero Pa´Mi,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
144,144,Cartel De Santa,2017-01-01,145,38883,Mucha Marihuana,https://open.spotify.com/track/1pKuoNmq0282BNd7NRSJ9M
145,145,La Arrolladora Banda El Limón De Rene Camacho,2017-01-01,146,38793,Ya Te Perdí La Fe,https://open.spotify.com/track/0KHDthR0XvPoeJaqBc7Sg5
146,146,Joan Sebastian,2017-01-01,147,38700,Secreto De Amor,https://open.spotify.com/track/5NZDQErD8SKBQTWokxFNSk
147,147,Juan Magán,2017-01-01,148,38668,Quiero Que Sepas,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz
148,148,Tove Lo,2017-01-01,149,38459,Cool Girl,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD
149,149,Charly Black,2017-01-01,150,37933,Gyal You A Party Animal,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b
150,150,Yandel,2017-01-01,151,37837,Encantadora - Remix,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS
151,151,Cheat Codes,2017-01-01,152,37691,Sex,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP
152,152,Kygo,2017-01-01,153,37343,Stay (feat. Maty Noyes),https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja
153,153,El Komander,2017-01-01,154,37236,Prohibida,https://open.spotify.com/track/5CI2bMAdlP9rwCVUHXhHQV
154,154,Emmanuel,2017-01-01,155,37195,El Rey Azul - En Vivo Los Estudios Churubusco México DF/2011,https://open.spotify.com/track/1Kecio0HXknkdeMdQYD4pv
155,155,R. City,2017-01-01,156,37087,Locked Away,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
156,156,Foster The People,2017-01-01,157,37071,Pumped Up Kicks,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
157,157,Natalia Lafourcade,2017-01-01,158,37037,Hasta la Raíz,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf
158,158,Jacob Forever,2017-01-01,159,36943,Hasta Que Se Seque el Malecón - Remix,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t
159,159,Ed Sheeran,2017-01-01,160,36899,Photograph,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
160,160,Jonas Blue,2017-01-01,161,36755,Fast Car,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
161,161,Kabah,2017-01-01,162,36712,La Calle De Las Sirenas,https://open.spotify.com/track/1SVm64B4Ry7dqFSxHY8e65
162,162,Charli XCX,2017-01-01,163,36536,After The Afterparty (feat. Lil Yachty),https://open.spotify.com/track/0y8Wf6ltWpGCpgqVa21QNX
163,163,Los Angeles Azules,2017-01-01,164,36396,Mis Sentimientos - En Vivo Concierto Sinfónico Cumbia Fuzión by Fuze Tea,https://open.spotify.com/track/6pTDXtpJ46EW6ls3CBjxph
164,164,Kevin Roldan,2017-01-01,165,36372,Ruleta Rusa,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH
165,165,Drake,2017-01-01,166,36358,Hotline Bling,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6
166,166,La Quinta Estacion,2017-01-01,167,36326,El Sol No Regresa,https://open.spotify.com/track/2awKQgW88iq9jFM54VaCAp
167,167,The Chainsmokers,2017-01-01,168,35985,Roses,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y
168,168,Los Angeles Azules,2017-01-01,169,35871,Entrega de Amor - En Vivo [Concierto Sinfónico Cumbia Fuzión by Fuze Tea],https://open.spotify.com/track/3usXUgZam9e5sVpLj3Fjuh
169,169,Enzo Ortiz,2017-01-01,170,35823,6 AM (Remix),https://open.spotify.com/track/3WHqVVRvPDWz033iPs04md
170,170,Desiigner,2017-01-01,171,35802,Panda,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
171,171,Luis Miguel,2017-01-01,172,35578,Suave,https://open.spotify.com/track/4p7XH4NhQ25iGYrrbg93gt
172,172,Marc Anthony,2017-01-01,173,35517,Valió la Pena - Salsa Version,https://open.spotify.com/track/0ueJesXdxikucezsJr2ejB
173,173,Fidel Rueda,2017-01-01,174,35385,Como No Queriendo,https://open.spotify.com/track/13C7afV2SBHsR583SEktoP
174,174,Alfredo Olivas,2017-01-01,175,35340,El Paciente,https://open.spotify.com/track/2omJSQbSy5nFNVj1qAQ64M
175,175,Reykon,2017-01-01,176,35245,El Chisme,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ
176,176,Los Plebes del Rancho de Ariel Camacho,2017-01-01,177,35091,DEL Negociante,https://open.spotify.com/track/55gDXEcj1heJNWZU2Ah5HH
177,177,Banda Sinaloense MS de Sergio Lizárraga,2017-01-01,178,35023,No Me Pidas Perdón,https://open.spotify.com/track/5GF1ljm1AWf6RQs9bQkZPR
178,178,Galantis,2017-01-01,179,35013,No Money,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
179,179,Río Roma,2017-01-01,180,35006,Caminar de Tu Mano,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni
180,180,Tony Camargo,2017-01-01,181,34960,El Año Viejo,https://open.spotify.com/track/5PZlMcW7VUlti8IRdApRIn
181,181,Banda Sinaloense MS de Sergio Lizárraga,2017-01-01,182,34952,Hermosa Experiencia,https://open.spotify.com/track/1DgyqFjyOsVTakAMr6Qowi
182,182,Banda Los Recoditos,2017-01-01,183,34906,Me Sobrabas Tú,https://open.spotify.com/track/0N4d44DDwQxBxlzS79uN88
183,183,Cosculluela,2017-01-01,184,34838,Manicomio,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz
184,184,Banda Sinaloense MS de Sergio Lizárraga,2017-01-01,185,34620,A Lo Mejor,https://open.spotify.com/track/1ugCJElyPMmDj2FYPgbD4d
185,185,The Weeknd,2017-01-01,186,34595,Can't Feel My Face,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
186,186,Queen,2017-01-01,187,34315,Bohemian Rhapsody - Remastered 2011,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY
187,187,Maroon 5,2017-01-01,188,34306,Sugar,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5
188,188,La Adictiva Banda San José de Mesillas,2017-01-01,189,34271,"Después de Ti, ¿Quién?",https://open.spotify.com/track/3qGkFQOEJ0w0SqnAXFeG2v
189,189,Alejandro Fernandez,2017-01-01,190,34147,Me Dediqué a Perderte,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
190,190,Cartel De Santa,2017-01-01,191,34011,Si Te Vienen a Contar,https://open.spotify.com/track/4058DPUoC7sLPQ05pr3e4C
191,191,Sia,2017-01-01,192,33947,The Greatest,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
192,192,La Adictiva Banda San José de Mesillas,2017-01-01,193,33941,Durmiendo en el Lugar Equivocado,https://open.spotify.com/track/1JGd1dh5lHBDQYqZSkOKlZ
193,193,Juan Gabriel,2017-01-01,194,33776,Abrázame Muy Fuerte,https://open.spotify.com/track/2nejvFyJeTDtMRP2nUMt0J
194,194,Adele,2017-01-01,195,33774,Send My Love (To Your New Lover),https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
195,195,Coldplay,2017-01-01,196,33561,Hymn for the Weekend - Seeb Remix,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
196,196,Deorro,2017-01-01,197,33428,Bailar - Radio Edit,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ
197,197,Pepe Aguilar,2017-01-01,198,33302,Prometiste - MTV Unplugged [En Vivo],https://open.spotify.com/track/4UuVcf9nvpqyPsOk0P9oBH
198,198,Ariana Grande,2017-01-01,199,33072,Into You,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
199,199,Juan Gabriel,2017-01-01,200,32975,Querida,https://open.spotify.com/track/5ySxlyvySBhIEvoO2xx7uT
306,306,Carlos Rivera,2017-01-02,107,40866,Que Lo Nuestro Se Quede Nuestro,https://open.spotify.com/track/3rtxFFGZ10e2vYBo7PsPf2
320,320,Robin Schulz,2017-01-02,121,37595,Shed a Light,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
323,323,Terror Jr,2017-01-02,124,37151,Come First,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv
324,324,Zoé,2017-01-02,125,37145,Soñé,https://open.spotify.com/track/46UhTfdy7LhAFK8BalnJid
326,326,Alan Walker,2017-01-02,127,36696,Alone,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
328,328,Hailee Steinfeld,2017-01-02,129,36438,Starving,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
339,339,Ha*Ash,2017-01-02,140,35047,Sé Que Te Vas,https://open.spotify.com/track/07T5sZOqViC15F9XBNre4L
340,340,Coldplay,2017-01-02,141,34835,The Scientist,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
345,345,Yuridia,2017-01-02,146,33981,Cobarde,https://open.spotify.com/track/1Pk27SJFLKsyqMJDQrOe5B
346,346,Zoé,2017-01-02,147,33540,Luna,https://open.spotify.com/track/6YHAExoi0JVSknKbFiT6Kr
349,349,Cartel De Santa,2017-01-02,150,33133,Culón Culito,https://open.spotify.com/track/5B5tNyIXRMsIKQqKoSzpt0
351,351,Ozuna,2017-01-02,152,32803,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC
352,352,Cartel De Santa,2017-01-02,153,32736,Volvió el Sensei,https://open.spotify.com/track/71RL6jIJ10rJuR0kfK1eut
355,355,Justin Bieber,2017-01-02,156,32388,What Do You Mean?,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
356,356,Zoé,2017-01-02,157,32379,Labios Rotos,https://open.spotify.com/track/2DWzn0kVcV9iKkiiee4rRE
357,357,Dante Klein,2017-01-02,158,32371,Let Me Hold You (Turn Me On),https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
361,361,Sin Bandera,2017-01-02,162,31973,En Ésta No,https://open.spotify.com/track/1zRqRmZyE0bgXkSoVVaCwK
362,362,Cartel De Santa,2017-01-02,163,31899,Desde Cuándo,https://open.spotify.com/track/339uAILdMichzBzKd45Gju
363,363,Coldplay,2017-01-02,164,31747,Hymn for the Weekend,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
364,364,Feid,2017-01-02,165,31668,Que Raro,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz
365,365,Ozuna,2017-01-02,166,31560,Me Ama Me Odia,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv
366,366,Adele,2017-01-02,167,31456,Hello,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw
367,367,Panteon Rococo,2017-01-02,168,31297,La Dosis Perfecta,https://open.spotify.com/track/7qKtcEDbth6kOM5s4uJzw3
370,370,Starley,2017-01-02,171,30563,Call On Me - Ryan Riback Extended Remix,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
371,371,Drake,2017-01-02,172,30541,Too Good,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
373,373,Ozuna,2017-01-02,174,30139,Te Vas,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU
374,374,Lil Wayne,2017-01-02,175,30108,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
376,376,ZAYN,2017-01-02,177,29827,PILLOWTALK,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
377,377,David Guetta,2017-01-02,178,29635,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
378,378,Christina Perri,2017-01-02,179,29566,A Thousand Years,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
379,379,Mike Perry,2017-01-02,180,29174,The Ocean (feat. Shy Martin),https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
381,381,Carlos Baute,2017-01-02,182,28974,Ando buscando (feat. Piso 21),https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX
382,382,John Legend,2017-01-02,183,28895,All of Me,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE
383,383,Xantos,2017-01-02,184,28812,Bailame Despacio,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu
385,385,Kygo,2017-01-02,186,28154,Firestone (feat. Conrad Sewell),https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE
386,386,Cartel De Santa,2017-01-02,187,28047,Los Mensajes del Whatsapp,https://open.spotify.com/track/4yZf3ui3Jc8dx8MMVZtHWE
387,387,Calvin Harris,2017-01-02,188,27917,How Deep Is Your Love,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
391,391,Lady Gaga,2017-01-02,192,27223,Million Reasons,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
392,392,Machine Gun Kelly,2017-01-02,193,27142,Bad Things (with Camila Cabello),https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
393,393,Jesse & Joy,2017-01-02,194,26990,No soy una de esas (feat. Alejandro Sanz),https://open.spotify.com/track/3QjkcFDVHOB4Z43esP5A8N
395,395,Ricardo Montaner,2017-01-02,196,26887,Aunque Ahora Estés Con El,https://open.spotify.com/track/4BzTdCoD7hikdvNIo1k6W4
396,396,David Guetta,2017-01-02,197,26848,Bang My Head (feat. Sia & Fetty Wap),https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy
397,397,Sam Smith,2017-01-02,198,26802,I'm Not The Only One,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45
398,398,Shawn Mendes,2017-01-02,199,26780,Stitches,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
588,588,David Guetta,2017-01-03,189,30803,Would I Lie To You - Radio Edit,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2
590,590,The Weeknd,2017-01-03,191,30526,Rockin’,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE
591,591,Cartel De Santa,2017-01-03,192,30506,Bailar y Volar,https://open.spotify.com/track/1yeQ4dastKQ6yCjVMn62rR
592,592,Sia,2017-01-03,193,30262,Chandelier,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
594,594,Zay Hilfigerrr,2017-01-03,195,29915,Juju On That Beat (TZ Anthem),https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
596,596,Bruno Mars,2017-01-03,197,29492,When I Was Your Man,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI
598,598,Cartel De Santa,2017-01-03,199,29298,Clika Nostra,https://open.spotify.com/track/1vjtDYDwGKKncp0XAdDphk
765,765,Maroon 5,2017-01-04,166,32513,She Will Be Loved - Radio Mix,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
770,770,Manuel Medrano,2017-01-04,171,32257,Una y Otra Vez,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G
774,774,Beatriz Luengo,2017-01-04,175,31734,Más Que Suerte,https://open.spotify.com/track/5KUaLrnJZrdUMbggfu7I4m
782,782,Café Tacvba,2017-01-04,183,31030,Eres,https://open.spotify.com/track/3sxokptpTvk4rGdU9XeRUV
857,857,Paulina Rubio,2017-01-05,58,69434,Me Quema,https://open.spotify.com/track/5k5HXMmbU31I6cMOWnMgSQ
878,878,Jonas Blue,2017-01-05,79,53740,Perfect Strangers,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
930,930,Martin Solveig,2017-01-05,131,38223,Places,https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj
976,976,The Vamps,2017-01-05,177,31454,All Night,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
979,979,Kings of Leon,2017-01-05,180,31401,Sex on Fire,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45
981,981,Matisse,2017-01-05,182,31016,Cuando Te Encontré,https://open.spotify.com/track/2T2QcAAqzxizTiBpWWMjph
982,982,Oasis,2017-01-05,183,30875,Wonderwall - Remastered,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
986,986,Zara Larsson,2017-01-05,187,30427,I Would Like,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
999,999,Alejandro Sanz,2017-01-05,200,29433,A Que No Me Dejas,https://open.spotify.com/track/26aH2Io0AU0LWgB12Pcvmo
1016,1016,Ed Sheeran,2017-01-06,17,151798,Shape of You,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
1021,1021,Ed Sheeran,2017-01-06,22,136063,Castle on the Hill,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
1146,1146,Sia,2017-01-06,147,36641,Move Your Body - Single Mix,https://open.spotify.com/track/7ynCQo1KpBOyTdTdAnjSLZ
1156,1156,Enjambre,2017-01-06,157,35687,En Tu Día,https://open.spotify.com/track/1hsvFo7ECcXn617aFGqSfG
1167,1167,Café Tacvba,2017-01-06,168,33028,Futuro,https://open.spotify.com/track/4czY6DucD5rKY1y0uvHLws
1190,1190,Anuel Aa,2017-01-06,191,30797,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
1348,1348,Cosculluela,2017-01-07,149,35202,Si Me Dices Que Si (feat. Nicky Jam),https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8
1391,1391,Plan B,2017-01-07,192,29111,Fanática Sensual,https://open.spotify.com/track/1BygxKyZjq2xjQiFMkSFGp
1588,1588,Ulices Chaidez,2017-01-08,189,25491,Te Regalo,https://open.spotify.com/track/7c36pInnsI3DzAGDQcTW99
1595,1595,DRAM,2017-01-08,196,24699,Broccoli (feat. Lil Yachty),https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
1784,1784,Zoé,2017-01-09,185,29408,Arrullo De Estrellas,https://open.spotify.com/track/1p4rYrxjVkj6v2eMzRhLfA
1786,1786,Mon Laferte,2017-01-09,187,29299,Amor Completo,https://open.spotify.com/track/00kIWJu9IHiQ6i0qJAU0Z9
1787,1787,Ha*Ash,2017-01-09,188,29162,"Perdón, Perdón - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",https://open.spotify.com/track/15Hx1oi6C3AxYhhvolqrJG
1788,1788,Alessia Cara,2017-01-09,189,29161,"How Far I'll Go - From ""Moana""",https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
1793,1793,Reik,2017-01-09,194,28287,Creo en Ti,https://open.spotify.com/track/0xXhgLXfEHnWJHVgRvFvdn
2456,2456,The Chainsmokers,2017-01-13,57,77368,Paris,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
